perm_coef,outcome
0.020750073273439654,mid_x
-0.021606048089141815,mid_x
0.03982988427988009,mid_x
0.06546080361980045,mid_x
0.059275014826691654,mid_x
-0.035080816256733184,mid_x
-0.013692563537109556,mid_x
-0.005340900377018734,mid_x
0.11790601772898136,mid_x
0.05840996292357734,mid_x
-0.026281240660997907,mid_x
-0.07145526992709214,mid_x
0.033097367109876714,mid_x
-0.023460088148292514,mid_x
-0.03542101548543272,mid_x
-0.05430643921857111,mid_x
-0.05993335775989924,mid_x
-0.045382927369916566,mid_x
0.08077422536245486,mid_x
0.06351119222859997,mid_x
-0.05202311781706179,mid_x
0.08902141992479506,mid_x
-0.029649121550598193,mid_x
0.07968966587436604,mid_x
-0.05787519659986218,mid_x
0.008026154583626523,mid_x
0.020737931398546666,mid_x
0.04330955954750731,mid_x
-0.05516824651249183,mid_x
-0.0472491093039558,mid_x
0.07122704489813642,mid_x
-0.013362098135997081,mid_x
0.04103838002088844,mid_x
0.04939653239936984,mid_x
-0.024776297096245934,mid_x
0.05864485699263802,mid_x
0.061561580837396546,mid_x
0.007259918621761807,mid_x
-0.13605904325590953,mid_x
0.03342783251099077,mid_x
0.07782023933113114,mid_x
-0.05712434712208429,mid_x
0.0394135813742968,mid_x
0.06307542166784715,mid_x
0.08358323600026972,mid_x
-0.04125770778414819,mid_x
-0.05016583314871733,mid_x
0.06991648860668291,mid_x
0.016377817743718905,mid_x
0.008678188120158602,mid_x
0.008990022427990286,mid_x
0.020734686789353078,mid_x
0.02735949075241074,mid_x
0.039623355131686785,mid_x
-0.06504348433061684,mid_x
0.01572902881638328,mid_x
0.03810626969204205,mid_x
-0.04474628031747137,mid_x
-0.005538532259515963,mid_x
0.06001937508608031,mid_x
0.07534577526551413,mid_x
-0.02758206312486443,mid_x
0.04484527608043358,mid_x
-0.04691215468445338,mid_x
-0.06056916825045393,mid_x
0.0626275092322019,mid_x
-0.0877390487324972,mid_x
0.04048840703480091,mid_x
-0.031286898633967754,mid_x
0.05840347370518669,mid_x
0.016065983435885996,mid_x
-0.014010887063331444,mid_x
0.02365141063411155,mid_x
-0.04400516466727941,mid_x
-0.04454864843497589,mid_x
0.07860186177708375,mid_x
0.0561201523036748,mid_x
-0.01478036763439258,mid_x
-0.04169023373570409,mid_x
0.010306231375943702,mid_x
-0.08567199030676474,mid_x
0.06071191541836884,mid_x
-0.08990492309947813,mid_x
-0.04843572934248718,mid_x
-0.007831587488611678,mid_x
-0.003273841951285528,mid_x
-0.017048302551817933,mid_x
-0.0149844887352798,mid_x
0.003137943645188608,mid_x
0.09162306485252841,mid_x
-0.025638104390163452,mid_x
-0.047029601718982836,mid_x
0.04971810053478608,mid_x
0.062216858983123784,mid_x
0.05525510040056145,mid_x
0.03246396466662802,mid_x
0.08761853691048548,mid_x
-0.04038292205344898,mid_x
-0.009246612377814326,mid_x
0.02172691955458146,mid_x
0.0413534589379143,mid_x
0.0665639942011721,mid_x
0.009323732438299438,mid_x
0.032448578182541404,mid_x
-0.13551796753551829,mid_x
0.03636643205822687,mid_x
0.01900782759231935,mid_x
0.028771271032417216,mid_x
-0.03834098393938812,mid_x
-0.005220208733292549,mid_x
-0.06549223332815081,mid_x
-0.11672811513443382,mid_x
0.03494816255983135,mid_x
-0.04898245771938141,mid_x
-0.057989399025198535,mid_x
0.02008914247121062,mid_x
0.021914817609493757,mid_x
-0.03268004782069188,mid_x
0.0967461698600277,mid_x
0.003350962011770788,mid_x
0.12049792882913052,mid_x
-0.0075067747439995225,mid_x
-0.10760372679408667,mid_x
0.02702578074210181,mid_x
-0.024640218968433422,mid_x
-0.030294665868737754,mid_x
0.07978848181561513,mid_x
-0.017601520147098936,mid_x
-0.04517231705063915,mid_x
-0.016523449877402965,mid_x
0.03127734462809707,mid_x
-0.04333450003746493,mid_x
0.0482933418179986,mid_x
0.025394492877121533,mid_x
-0.07535773731869193,mid_x
0.035300503663420364,mid_x
-0.05028652479244177,mid_x
-0.024226324110157644,mid_x
0.020623728973212768,mid_x
0.004021626641584574,mid_x
0.0677384723648104,mid_x
-0.030288176650347984,mid_x
0.025174985292147765,mid_x
0.01801883943628293,mid_x
0.024751356606287737,mid_x
0.0207379313985482,mid_x
0.0023903387766047446,mid_x
-0.013893440028802807,mid_x
0.024204628229394974,mid_x
-0.04962800203752034,mid_x
0.05917619888544345,mid_x
-0.09317074343863349,mid_x
0.0773107731408032,mid_x
0.08296197543191314,mid_x
-0.023460088148291255,mid_x
0.02377210227783761,mid_x
0.0015001665618180164,mid_x
-0.043655231610993175,mid_x
-0.005984036647852629,mid_x
0.015410705290161288,mid_x
0.007590384022873833,mid_x
0.1023665991829643,mid_x
0.08685230094862081,mid_x
-0.035062185163450985,mid_x
-0.004571419805958528,mid_x
-0.01673322363478997,mid_x
-0.0544020105506246,mid_x
0.1389815995788854,mid_x
-0.12290176205265253,mid_x
-0.0014384329854198116,mid_x
-0.07167153290287108,mid_x
0.010844062487139237,mid_x
-0.11227567475674761,mid_x
0.039187584570933576,mid_x
0.07850953505422631,mid_x
-0.04147397075992562,mid_x
-0.13333346207525607,mid_x
-0.017722211790825122,mid_x
-0.010433232416345509,mid_x
0.016495264778248357,mid_x
0.06891535857575709,mid_x
-0.10327197806012406,mid_x
0.022350588170245687,mid_x
-0.014662920599863679,mid_x
0.03940709215590776,mid_x
-0.03660439091476859,mid_x
0.04853472510545081,mid_x
-0.005322269283735959,mid_x
0.0010830270943481728,mid_x
0.0725059916595252,mid_x
0.01508348449824309,mid_x
0.07868853584343982,mid_x
0.0035858560808329568,mid_x
-0.07969921988023881,mid_x
0.0067188429013709606,mid_x
-0.0543064392185724,mid_x
-0.010748311333372278,mid_x
0.010096457618555436,mid_x
0.06339698980326355,mid_x
0.04744367639897126,mid_x
-0.00922473667533565,mid_x
0.008569638351324951,mid_x
-0.04539831385400217,mid_x
0.09565187654435507,mid_x
-0.06775933168368493,mid_x
0.0007558063024280803,mid_x
0.031261958144010435,mid_x
-0.09751222600018167,mid_x
-0.023141764622069676,mid_x
0.05026158430248408,mid_x
-0.04072312128214812,mid_x
-0.07361789968487692,mid_x
-0.06429263485283772,mid_x
0.025292432326676512,mid_x
-0.13106228254863825,mid_x
-0.09946832660977398,mid_x
0.010309475985139097,mid_x
-0.091224376656628,mid_x
0.03658918425239693,mid_x
0.03680220261898013,mid_x
-0.00478443817254031,mid_x
-0.050388585342884436,mid_x
0.037769315072537966,mid_x
-0.09568006164350838,mid_x
-0.09024187771898269,mid_x
-0.062441839402885425,mid_x
0.07783887042441337,mid_x
0.12659139089938165,mid_x
-0.01662226581864959,mid_x
-0.037154363900855615,mid_x
-0.0394409299115621,mid_x
0.07513840955543205,mid_x
0.06797012182467599,mid_x
0.06569569768886277,mid_x
0.03560019609636136,mid_x
0.0244022601118919,mid_x
-0.004568175196763807,mid_x
0.0028196201189670277,mid_x
-0.07124874077889935,mid_x
0.06459899632588335,mid_x
0.0399319448303228,mid_x
-0.012376354589156043,mid_x
-0.10066384391400114,mid_x
0.0067188429013708955,mid_x
0.07273764111938955,mid_x
-0.16830178812211022,mid_x
0.0023652184649319676,mid_x
-0.01641490010856838,mid_x
-0.020425917269002353,mid_x
0.0008667641185690078,mid_x
0.010847307096334025,mid_x
-0.0002299372444103968,mid_x
-0.03465802413276145,mid_x
-0.16730955535688016,mid_x
0.06090954730086681,mid_x
0.008235928341015608,mid_x
-0.10651592269680225,mid_x
0.056339659888648176,mid_x
-0.06091261208834681,mid_x
0.03778794616581983,mid_x
-0.12824761925432138,mid_x
0.07262019408486074,mid_x
0.014329390411268503,mid_x
0.030829432192453012,mid_x
0.09998121723101111,mid_x
-0.02725725038025375,mid_x
-0.0031531503075620587,mid_x
-0.028443870418783372,mid_x
-0.013164466253499416,mid_x
0.04428881387595577,mid_x
-0.09131105072298326,mid_x
-0.007825098270222375,mid_x
-0.09337486453951982,mid_x
-0.03638812793899027,mid_x
-0.04897921311018555,mid_x
0.0915242489112805,mid_x
-0.06178090860065642,mid_x
-0.053426000831371195,mid_x
0.07121731107055018,mid_x
0.12324214110306614,mid_x
0.010423678410473848,mid_x
0.033214814144406135,mid_x
0.04320749899706427,mid_x
0.032346517632098386,mid_x
0.08207180321712654,mid_x
0.0226689116964663,mid_x
-0.002189282463199632,mid_x
-0.029324308805984224,mid_x
0.00836310920313188,mid_x
0.02660864127463003,mid_x
0.004982249876751846,mid_x
-0.023558904089540804,mid_x
0.0489826375410945,mid_x
0.028666802434667828,mid_x
-0.05928456883256178,mid_x
-0.03801051853827351,mid_x
-0.03268329242988735,mid_x
0.025728202887430447,mid_x
0.014094496342207573,mid_x
0.031796544646010505,mid_x
0.03615665830083962,mid_x
0.05602133636242617,mid_x
0.04667744043710495,mid_x
0.0013025346793202781,mid_x
0.12670234871552277,mid_x
-0.007605590685246944,mid_x
-0.09599838516973137,mid_x
-0.06983287932780807,mid_x
-0.0180308014894617,mid_x
0.043204254387868714,mid_x
0.040711159228969764,mid_x
-0.06244183940288378,mid_x
-0.028348299086732066,mid_x
-0.027788592273057543,mid_x
-0.076556499232114,mid_x
-0.0017381254183587748,mid_x
-0.009030349402034517,mid_x
0.02149767814202364,mid_x
-0.06394678296763869,mid_x
0.03635429018333441,mid_x
-0.11825493440166499,mid_x
-0.0033726578925341024,mid_x
0.06936651562059629,mid_x
-0.12551554885527724,mid_x
0.04159159761616978,mid_x
0.059923803754027234,mid_x
-0.08381795024761723,mid_x
0.007809891607848301,mid_x
0.04376396120154079,mid_x
-0.09902606683063023,mid_x
0.028447294849692443,mid_x
0.09369661249665272,mid_x
-0.001954388394137599,mid_x
0.011189914372338686,mid_x
-0.04559594573649871,mid_x
-0.004138893854401041,mid_x
-0.06754955792629669,mid_x
0.027575753728189233,mid_x
-0.0701512028540292,mid_x
0.016718016972418204,mid_x
0.06459899632588303,mid_x
-0.07687482275833601,mid_x
-0.0406210607317028,mid_x
-0.07101625475714507,mid_x
-0.005751550626098403,mid_x
0.07263882517814292,mid_x
0.022020122769130696,mid_x
-0.020218551558920436,mid_x
0.001067640610261246,mid_x
-0.01063976156453791,mid_x
0.08662954875445028,mid_x
-0.04017639290525588,mid_x
0.015729028816382294,mid_x
0.09021452918171827,mid_x
-0.10326548884173406,mid_x
-0.008359684772221841,mid_x
-0.09185777909987607,mid_x
-0.007927158820664394,mid_x
0.05058639704709594,mid_x
-0.10847851252478548,mid_x
0.06719739664441962,mid_x
0.05070059947243183,mid_x
0.007806646998653891,mid_x
-0.024871868428297784,mid_x
-0.004571419805958591,mid_x
-0.01813935125829528,mid_x
0.0010830270943479568,mid_x
-0.01803729070785126,mid_x
0.023775346887033054,mid_x
0.019100154315177385,mid_x
-0.010881144851988246,mid_x
0.006620026960122778,mid_x
-0.048318282307958114,mid_x
-0.05525167596965311,mid_x
0.06666281014242034,mid_x
0.009774889483138587,mid_x
-0.02901247449815262,mid_x
-0.11346229479527825,mid_x
0.09260231918097767,mid_x
-0.023453598929901294,mid_x
0.019529435657538407,mid_x
-0.023895858709044683,mid_x
0.006722087510564791,mid_x
0.02734734887751846,mid_x
0.015747659909665025,mid_x
0.05298392087394245,mid_x
0.04125139838747171,mid_x
0.052118868970827126,mid_x
0.005637528022476617,mid_x
-0.01998124944255219,mid_x
-0.06525409464989385,mid_x
-0.040395900490228065,mid_x
-0.060591043952930974,mid_x
0.02550220608406605,mid_x
0.02084564460549275,mid_x
0.05830790237313401,mid_x
-0.026172690892163872,mid_x
-0.033112573772248896,mid_x
0.06547943471308326,mid_x
0.018247244286954113,mid_x
0.054507495531977965,mid_x
0.0020533841570992625,mid_x
0.02106515219046512,mid_x
0.008461925144378808,mid_x
0.020305405446990398,mid_x
0.06524778525321871,mid_x
0.03495140716902622,mid_x
-0.11247979585763368,mid_x
-0.02812879150175659,mid_x
-0.037237793358017565,mid_x
-0.026373567383855483,mid_x
-0.044211693815470604,mid_x
-0.01996827100577255,mid_x
-0.05939228203950717,mid_x
-0.011742952145907834,mid_x
-0.06167235883182391,mid_x
0.03832253266782035,mid_x
0.005640772631672363,mid_x
-0.05276423346725376,mid_x
-0.07708784112491926,mid_x
0.06980228618134901,mid_x
0.04147739519083534,mid_x
-0.08436792323370261,mid_x
-0.0018555724528894757,mid_x
0.05580182877745435,mid_x
-0.0022913430136409924,mid_x
0.047765244534389704,mid_x
-0.04082518183258986,mid_x
0.04494974467818476,mid_x
0.07524047010587515,mid_x
-0.020444548362283616,mid_x
0.004985494485947412,mid_x
0.02212542792876919,mid_x
-0.06906988797513786,mid_x
0.04330307032911733,mid_x
0.11032299857806338,mid_x
0.07088360106024177,mid_x
-0.03171293536713544,mid_x
-0.05159059186550291,mid_x
-0.01498773334447576,mid_x
-0.003823814937373299,mid_x
-0.06536180785683882,mid_x
0.0407200564946668,mid_x
0.07601319528613186,mid_x
0.009753013780661072,mid_x
0.08305189410746468,mid_x
-0.007404714193555859,mid_x
0.017916778885839632,mid_x
-0.040942628867120585,mid_x
0.12442551653240207,mid_x
-0.06841785443860597,mid_x
-0.0067372941729376395,mid_x
0.1193113087905972,mid_x
0.030393661631700732,mid_x
0.009774889483136963,mid_x
0.037982333439119755,mid_x
0.0037932217909145906,mid_x
0.002053384157100292,mid_x
0.0014013506205685367,mid_x
-0.03885045012971543,mid_x
0.025098045053376934,mid_x
0.0409363194704434,mid_x
0.06989785751340041,mid_x
-0.03638488332979599,mid_x
-0.0461459187225874,mid_x
0.03593715071586544,mid_x
-0.01912185019593914,mid_x
-0.07740940926033736,mid_x
-0.051148332086360854,mid_x
0.017348174806471234,mid_x
-0.09349555618324559,mid_x
0.035396074995475445,mid_x
-0.06917519313477534,mid_x
0.044508321460929534,mid_x
0.043309559547506406,mid_x
-0.006848251989077615,mid_x
-0.02085195400216962,mid_x
-0.06526299191559014,mid_x
0.04513847929498435,mid_x
-0.025406454930299437,mid_x
-0.10792529492950222,mid_x
-0.005754795235294661,mid_x
-0.013031632734881744,mid_x
0.10637677978150852,mid_x
0.00532244910545144,mid_x
0.030931492742896447,mid_x
0.03962335513168546,mid_x
-0.10596919431991031,mid_x
0.044412750128877666,mid_x
0.0004245043394268261,mid_x
0.03680220261897844,mid_x
0.016609467203584777,mid_x
-0.009660507236088925,mid_x
-0.008575947748000114,mid_x
-0.05483778111137809,mid_x
-0.03671534873090852,mid_x
-0.0672223371343793,mid_x
-0.009129165343284267,mid_x
-0.04616130520667469,mid_x
0.06678674639533977,mid_x
0.13029298179929058,mid_x
0.042558710069728486,mid_x
0.08228890275479392,mid_x
0.09010273480368813,mid_x
0.0975958352790555,mid_x
-0.03758364524321824,mid_x
0.0005395433266495294,mid_x
-0.04051010291556308,mid_x
-0.03453733248903568,mid_x
0.09269223785652975,mid_x
0.004540826659497212,mid_x
-0.034855656015259154,mid_x
-0.05776099417452781,mid_x
0.04299123602128567,mid_x
-0.05732846822296992,mid_x
0.07730752853160798,mid_x
-0.04474628031747231,mid_x
-0.038223536904858135,mid_x
0.11659546143753106,mid_x
-0.030195849927489173,mid_x
-0.033452773000949364,mid_x
0.0880543074712378,mid_x
-0.030514173453712694,mid_x
0.04418675332551244,mid_x
0.01703309588944523,mid_x
0.03236514872538039,mid_x
0.010096457618555743,mid_x
-0.051818996716174626,mid_x
0.010198518168998819,mid_x
-0.010207235612981896,mid_x
0.14308818807137064,mid_x
0.00021797519123363182,mid_x
0.014211943376737871,mid_x
0.05874042832469111,mid_x
0.0940052021952886,mid_x
-0.06830365201327254,mid_x
-0.07341137053668464,mid_x
0.06589981878974951,mid_x
-0.03259986297272699,mid_x
0.0676485536892591,mid_x
0.06102050511700695,mid_x
-0.07720853276864431,mid_x
0.012049313618951066,mid_x
-0.00020240888543158076,mid_x
0.04667419582790981,mid_x
0.03213349926551465,mid_x
0.03388223416502401,mid_x
0.024427380423563856,mid_x
-0.05343814270626151,mid_x
-0.08253900348622639,mid_x
-0.015200751711059576,mid_x
0.01596067827624873,mid_x
0.07414701335208934,mid_x
0.05850553425562924,mid_x
-0.0036844922003661743,mid_x
-0.010877900242792914,mid_x
-0.04593290035600439,mid_x
-0.07089556311341848,mid_x
-0.04147072615073077,mid_x
0.05570301283620587,mid_x
0.012914365522066974,mid_x
-0.11900578387944259,mid_x
0.05514655063172811,mid_x
-0.05593772708355231,mid_x
-0.009777954270617971,mid_x
0.03756519397165091,mid_x
-0.04690650202795194,mid_x
0.022792847949388628,mid_x
-0.07482315081669026,mid_x
-0.026945416072420167,mid_x
0.04125788760586175,mid_x
-0.09393132674399798,mid_x
-0.055604017073243715,mid_x
-0.05114833208636088,mid_x
0.02452619636481216,mid_x
0.059930292972416324,mid_x
0.03494816255983093,mid_x
0.05136153027465907,mid_x
0.06450018038463504,mid_x
0.10096696077785039,mid_x
0.1219129537183302,mid_x
0.0793624450824487,mid_x
0.09911292071870142,mid_x
-0.08209349909788866,mid_x
0.03179654464601091,mid_x
0.01280906036242841,mid_x
0.02321564007335991,mid_x
-0.024328384660600992,mid_x
-0.06341544107483296,mid_x
-0.01911860558674432,mid_x
-0.03485565601525918,mid_x
-0.08046221123291002,mid_x
0.10737225715593385,mid_x
-0.016084434707455932,mid_x
0.02259197145769665,mid_x
-0.11957438795881284,mid_x
0.025076169350899267,mid_x
-0.008906413149114993,mid_x
-0.06668450602318282,mid_x
0.044295303094347226,mid_x
-0.0862187186836581,mid_x
0.0007493170840389696,mid_x
-0.0222548370164782,mid_x
-0.10488787944101803,mid_x
-0.03311906299063892,mid_x
0.00975950299905132,mid_x
0.018129797252423717,mid_x
0.05579533955906371,mid_x
-0.004883254113788814,mid_x
-0.03887881505058298,mid_x
0.02071930030526418,mid_x
-0.09402040885766161,mid_x
-0.04452028351410741,mid_x
-0.02509137601327139,mid_x
0.03420055769124668,mid_x
0.07253352001850369,mid_x
0.017916778885841263,mid_x
0.01312738388864997,mid_x
-0.0058568557857381146,mid_x
-0.057340610097862905,mid_x
-0.02324382517251398,mid_x
0.03927991129379205,mid_x
0.08241200244582408,mid_x
-0.0756946919381956,mid_x
0.08490268955741866,mid_x
-0.015212893585949704,mid_x
0.019433864325485398,mid_x
-0.05450407110106857,mid_x
-0.018692568853577504,mid_x
-0.015432401170923614,mid_x
0.11455027871427383,mid_x
0.047230658032389135,mid_x
-0.029210106380651066,mid_x
-0.0474621276705392,mid_x
0.022702929273836027,mid_x
0.004757089635276675,mid_x
0.015293258255631357,mid_x
0.0438530433152031,mid_x
0.005637528022478397,mid_x
0.024420891205173954,mid_x
-0.11845256628416116,mid_x
0.0031379436451876574,mid_x
0.021037623831487374,mid_x
-0.14950869111182957,mid_x
-0.08740209411299436,mid_x
-0.0655934573167051,mid_x
-0.0686187309302988,mid_x
0.02324076038503141,mid_x
0.09924575423731889,mid_x
-0.04667726061539233,mid_x
-0.0585458612296746,mid_x
0.05710589585051454,mid_x
-0.08927152065623081,mid_x
0.010964754130864434,mid_x
0.04060585406933131,mid_x
0.14580728003363394,mid_x
0.1606914204339252,mid_x
0.0413567035471091,mid_x
-0.02726049498944697,mid_x
-0.10587037837866192,mid_x
0.03038151975680859,mid_x
-0.06406423000216885,mid_x
0.029846933254807223,mid_x
-0.022156021075229272,mid_x
0.09197540595612058,mid_x
0.025728202887430468,mid_x
0.018451365387841707,mid_x
0.1197689550538288,mid_x
0.008572882960518852,mid_x
-0.0829617956101992,mid_x
0.0851157079240008,mid_x
-0.03495447195650611,mid_x
-0.04051010291556473,mid_x
0.011928621975225921,mid_x
-0.05679388172096864,mid_x
-0.002281609186056038,mid_x
0.007911952158292171,mid_x
0.04875098808122945,mid_x
0.09684174119208086,mid_x
-0.06113777232982252,mid_x
0.009660687057803131,mid_x
0.12712597740138326,mid_x
0.022162690115335275,mid_x
-0.0412763388774292,mid_x
0.0195545559692117,mid_x
0.08794900231160055,mid_x
-0.06962310557041969,mid_x
-0.002723868965198528,mid_x
-0.025511760089936747,mid_x
-0.05030515588572439,mid_x
0.003150085520080434,mid_x
0.019968450827486724,mid_x
-0.020317367500167896,mid_x
0.1049868752039809,mid_x
-0.05570607762368583,mid_x
-0.008140177187248212,mid_x
0.023988365253616587,mid_x
0.08783479988626532,mid_x
-0.01825355368363052,mid_x
-0.04279342431707414,mid_x
-0.07828984764753902,mid_x
0.06415349193754359,mid_x
0.030616413825869465,mid_x
0.039410336765102104,mid_x
-0.012160091613378787,mid_x
0.018346060228203218,mid_x
-0.062009313451327513,mid_x
-0.1316001136598336,mid_x
0.04309005196253399,mid_x
-0.0440821049060492,mid_x
-0.11030743227226268,mid_x
0.006846023763485159,mid_x
-0.010000706464786813,mid_x
-0.0010828472726341666,mid_x
-0.04616130520667427,mid_x
0.06753435126392392,mid_x
0.021151826256823273,mid_x
0.07132261623018916,mid_x
0.05690826396801759,mid_x
-0.053085801602670915,mid_x
0.027242043717880277,mid_x
-0.0150954465514198,mid_x
0.03332011930404627,mid_x
0.0848994449482235,mid_x
0.012698102546287981,mid_x
0.02049979272029204,mid_x
-0.012907696481961585,mid_x
0.04309329657172936,mid_x
0.018887135948594008,mid_x
0.06122138160869819,mid_x
0.06014006672980418,mid_x
0.06936976022979152,mid_x
0.026278175873517887,mid_x
-0.003684492200366202,mid_x
0.13084944400376794,mid_x
0.034083110656716334,mid_x
-0.07101625475714521,mid_x
0.048105443763087674,mid_x
-0.03672183794929918,mid_x
-0.002828337562949379,mid_x
-0.014014131672526582,mid_x
-0.014669409818252713,mid_x
-0.05471708946765104,mid_x
-0.018463327441018727,mid_x
-0.07926344931948537,mid_x
0.016387551571304733,mid_x
0.01030947598513907,mid_x
0.04309005196253398,mid_x
-0.00716982012449499,mid_x
0.02083674733979494,mid_x
-0.018469816659408327,mid_x
0.004556213143584481,mid_x
-0.024544647636379188,mid_x
0.05047460266906714,mid_x
-0.08750980731993793,mid_x
-0.005992933913550417,mid_x
-0.057999132852783485,mid_x
0.006722087510566122,mid_x
-0.08708377058677078,mid_x
-0.039206035842501825,mid_x
-0.05820566200097538,mid_x
-0.06981749284372069,mid_x
-0.06700282954940441,mid_x
-0.01347064790483063,mid_x
0.047428289914884424,mid_x
-0.02629338253589092,mid_x
-0.02889502746362433,mid_x
0.06795149073139459,mid_x
0.06079534487553144,mid_x
-0.16948516355144613,mid_x
0.00021148597284246368,mid_x
-0.04180443616103964,mid_x
-0.019322726687632394,mid_x
-0.07068254474683627,mid_x
-0.12008385414914143,mid_x
-0.0027206243560032343,mid_x
0.0688319291185965,mid_x
0.04124815377827697,mid_x
0.027798505922357917,mid_x
-0.047552046346090775,mid_x
-0.0476816352555149,mid_x
-0.009765812395727744,mid_x
0.007809891607848015,mid_x
-0.015417014686836539,mid_x
0.012698102546287945,mid_x
-0.04548498792036034,mid_x
0.020404221388239076,mid_x
-0.029436103184013532,mid_x
0.011829806033978853,mid_x
-0.0018588170620841699,mid_x
-0.04170562021979144,mid_x
0.06232781679926405,mid_x
-0.009221492066140553,mid_x
-0.08782247818965883,mid_x
0.044724584436709354,mid_x
0.1187645804137071,mid_x
-0.038557246915165946,mid_x
0.003585856080832937,mid_x
-0.043328010819075544,mid_x
-0.014879183575641237,mid_x
-0.0008633396876590264,mid_x
-0.04613702145689078,mid_x
-0.014112947613774919,mid_x
0.053409957607108136,mid_x
-0.030733681038686025,mid_x
-0.00760559068524727,mid_x
0.023775346887031798,mid_x
-0.08209998831627935,mid_x
-0.09631346408675691,mid_x
-0.024439342476740997,mid_x
0.045805899315602,mid_x
0.09761446637233884,mid_x
-0.10815694438936801,mid_x
-0.03302349165858617,mid_x
0.1604751574581482,mid_x
-0.01814824852399153,mid_x
0.05255139492238545,mid_x
0.07707912368093728,mid_x
0.04982905835092685,mid_x
-0.0012035389163582372,mid_x
-0.09012443068445283,mid_x
0.10076283967696309,mid_x
0.09793278989856075,mid_x
0.09771328231358542,mid_x
0.08662954875445067,mid_x
0.09792954528936393,mid_x
-0.08359519805344838,mid_x
-0.02475766600296296,mid_x
0.11259093349548663,mid_x
0.008678188120158623,mid_x
-0.03638812793899159,mid_x
0.06806569315672856,mid_x
-0.09578536680314831,mid_x
0.052316500853325176,mid_x
0.12724342443591308,mid_x
0.013578540933487877,mid_x
0.05067872376995432,mid_x
0.024739214731395894,mid_x
-0.08945701066383475,mid_x
-0.018584019084743837,mid_x
-0.04517880626902982,mid_x
-0.01528983382472109,mid_x
-0.022038574040699258,mid_x
0.06872097130245651,mid_x
-0.012710064599465127,mid_x
0.09304133435092603,mid_x
0.020843236558186446,mid_x
-0.04410073599933124,mid_x
0.13474542217697755,mid_x
-0.1098749063207046,mid_x
-0.014777123025197146,mid_x
-0.04115564723370484,mid_x
0.03029809029964605,mid_x
-0.029547061000153564,mid_x
-0.03234958241957855,mid_x
-0.0032519662488098696,mid_x
0.03114451110947971,mid_x
-0.04952028883057507,mid_x
-0.06470977432030786,mid_x
-0.06102681451368183,mid_x
